,y,x,r,z,pc,std_bg
193,547,698,2,5,0.9384775808133472,93.0527031071938
194,621,1311,2,5,0.9390209927729798,83.62630791204404
195,823,1250,2,7,0.9402030838661151,112.03037782474696
196,1191,1218,2,3,0.9453160900676164,70.30438533421811
197,1000,468,1,7,0.9454072085265641,82.73766272583082
198,313,1200,1,8,0.948464548650262,196.30396904772172
199,983,1143,2,8,0.9488536733255765,118.3954575775608
200,418,1344,3,3,0.950958426686582,100.7295264557518
201,1119,1325,2,3,0.9527251223758993,77.90712954109742
202,715,889,2,5,0.9548120264310064,100.14541510556869
203,644,577,2,2,0.9621926329089319,63.58699203104008
204,848,1488,3,1,0.9652098389131967,77.02646550951751
205,531,1367,2,5,0.9661596393004013,113.96471645742916
206,1098,1397,2,4,0.9662873094266695,98.78202715519099
207,647,541,2,7,0.96676540477198,92.5368920425194
208,1016,882,2,7,0.9671938308717815,79.83381175917883
209,744,1622,2,7,0.9697737194654581,88.23910068041769
210,612,562,2,10,0.970491157199862,224.1619539467441
211,1154,1081,9,9,0.9713835652402205,76.73746605138624
212,926,677,3,9,0.9739730935861103,245.6036214897673
213,966,933,2,7,0.9783845278725825,105.86833410735557
214,1059,1320,2,5,0.9785701363419568,86.50159560185388
215,1025,1331,2,4,0.9791036929951373,100.81501210963904
216,1156,1241,2,7,0.9805698841444321,85.37938210650677
217,1123,1334,2,7,0.9823764624574222,103.06974950919833
218,1021,980,2,5,0.9831689292574145,63.41134176067313
219,603,1572,1,7,0.9858451290591174,108.21185496772317
220,733,1101,2,4,0.9900990099009901,126.2534859254719
221,972,766,2,3,0.9974739296586567,100.49129315517837
222,740,1363,2,5,0.9982867685819715,68.36329373688453
223,1164,1426,3,6,0.9997690302570363,78.86944204753124
224,499,1195,1,4,1.0003269042170644,96.06810915814998
225,1057,1469,2,7,1.0087025316455696,94.72236477669298
226,1095,1369,2,9,1.0120051592419883,118.59522076748661
227,472,1335,1,8,1.018309672283402,308.1253803243089
228,717,1331,2,7,1.0221717446052048,84.06788758034915
229,950,493,2,5,1.0275754422476586,93.91559449254893
230,1196,1379,2,8,1.0332569188345129,82.6344758392175
231,442,674,2,10,1.0380849461309232,197.84546087512064
232,550,1006,9,2,1.0414301008986795,115.56653844041001
233,1046,917,2,7,1.0419894007337953,87.39174851399491
234,521,1438,2,4,1.0442780535586804,67.12033141223968
235,1106,1348,2,4,1.0443907172579399,68.88989554596039
236,1188,1307,2,2,1.048363168826031,90.4329766395472
237,1064,1049,2,10,1.0501177702172206,234.0615978694972
238,834,1282,9,10,1.0550609957138146,93.7228438035108
239,841,1132,2,7,1.0569171891539777,99.74905144355454
240,968,856,2,5,1.0573304442742868,96.40881558354621
241,445,1299,2,5,1.0577034140224082,95.90402284170472
242,520,1445,2,5,1.0593996735183395,100.59178195668979
243,893,1437,2,9,1.0603387147309575,188.1327794626267
244,1047,1271,2,7,1.0636723823302152,88.17665940536016
245,726,1620,2,7,1.0681375081235107,106.07190138716705
246,959,637,2,4,1.068306895435416,118.76865350569382
247,884,1598,3,2,1.0767604703395428,81.98592994126085
248,556,1397,2,3,1.0798921761563776,103.58811835287331
249,690,1408,2,3,1.0815995766215725,92.83452086314061
250,500,1495,2,7,1.0816060007366977,112.14994148460354
251,1094,1542,9,10,1.0832004253056884,120.70493817058782
252,712,1025,2,6,1.0833495998438416,85.99899062715147
253,872,1226,2,3,1.0847191818864965,69.06306246628672
254,1085,1153,2,5,1.0853220006538085,100.3967130936068
255,660,791,2,7,1.0880316518298714,81.62958341734256
256,763,851,2,2,1.0934538562472664,104.68600537904874
257,949,478,2,9,1.0955330942288881,105.80149619557476
258,847,1175,2,5,1.0967425110492717,70.70261222189743
259,500,1487,2,7,1.1027686532144534,88.2423174968916
260,533,666,2,5,1.103702375324019,111.88299940364288
261,1000,542,2,5,1.104522351101264,74.48740339070015
262,623,1024,2,3,1.1069149628857924,62.16508878694608
263,795,1187,2,5,1.1101315832435432,77.75812747802566
264,706,553,2,5,1.111543197874133,64.96788736667438
265,536,1284,2,2,1.1134980895062234,84.79087837471407
266,404,991,2,9,1.1173001310615989,216.9343178565551
267,594,1408,2,7,1.1181896608932245,82.64119861384715
268,721,1065,2,3,1.1214010188636252,78.73107135827775
269,729,983,2,5,1.1261808695088555,104.30876141692669
270,734,1084,2,5,1.1302660121018382,95.19934312039949
271,503,907,2,7,1.1315645249685677,103.36021155809102
272,1163,1399,2,7,1.1317770712179371,66.32809862092134
273,574,1493,2,5,1.1335075483946138,112.94485349300143
274,1152,1361,2,4,1.1382917387365126,143.47355060157332
275,923,691,2,5,1.1388488392813751,97.44135522627614
276,634,1098,2,4,1.1441050881710617,79.23589078750166
277,1087,703,2,5,1.1474740879784542,90.14108347782134
278,649,1348,2,5,1.1475680131904369,94.99180337446666
279,697,1073,2,5,1.1497247825945347,75.66166466580022
280,993,1430,2,5,1.1503711140002961,107.42768077745242
281,876,1442,2,7,1.151770435698302,78.38632959047558
282,790,588,2,7,1.1547795494893887,89.9731441412751
283,517,1243,2,5,1.1548857400278483,98.8825060362044
284,1038,1278,2,3,1.1553104896941053,71.17572883364103
285,692,674,2,3,1.155443512548278,100.36245943523349
286,801,1586,2,5,1.1597938144329898,84.27450805749822
287,535,723,2,5,1.164736269270131,86.27208855643225
